cust,date
1090,2006-03-25
1090,2006-04-01
1090,2006-04-08
1090,2006-04-15
1090,2006-04-22
1091,2006-03-04
1092,2006-03-04
1093,2006-03-04
1094,2006-03-04
1094,2006-03-24
1094,2006-04-05
1094,2006-05-03
1094,2006-05-06
1094,2006-05-16
1094,2006-06-02
1094,2006-06-22
1094,2006-07-25
1094,2006-08-23
1095,2006-03-04
1095,2006-04-08
1095,2006-05-23
1095,2006-06-29
1095,2006-08-29
1095,2006-10-13
1095,2006-11-21
1095,2007-01-09
1095,2007-03-02
1095,2007-05-04
1095,2007-07-03
1095,2007-09-04
1095,2007-10-16
1095,2007-12-07
1096,2006-03-04
1096,2006-05-11
1096,2006-06-29
1096,2006-08-05
1096,2006-11-01
1097,2006-03-04
1098,2006-03-04
1099,2006-03-04
1100,2006-03-04
1101,2006-03-04
1102,2006-03-04
1103,2006-03-04
1103,2006-06-13
1103,2006-10-18
1103,2006-12-01
1103,2007-03-09
1103,2007-04-20
1103,2007-06-02
1103,2007-07-13
1103,2007-08-07
1103,2007-09-11
1103,2007-10-24
1103,2007-11-16
1103,2007-12-20
1104,2006-03-04
1104,2006-04-12
1104,2006-04-29
1104,2006-06-02
1104,2006-06-27
1104,2006-08-02
1104,2006-08-23
1104,2006-09-19
1104,2006-10-26
1104,2006-11-17
1104,2007-01-05
1104,2007-02-06
1104,2007-02-15
1104,2007-03-17
1104,2007-04-27
1104,2007-05-09
1104,2007-06-07
1104,2007-07-03
1104,2007-08-08
1104,2007-08-24
1104,2007-09-20
1104,2007-10-12
1104,2007-11-30
1105,2006-03-04
1105,2006-04-05
1105,2006-05-09
1105,2006-06-13
1105,2006-07-13
1105,2006-08-30
1105,2006-11-09
1105,2006-12-21
1106,2006-03-04
1106,2006-05-11
1106,2007-02-08
1107,2006-03-04
1107,2007-04-12
1108,2006-03-04
1108,2006-05-18
1108,2006-07-05
1108,2006-08-30
1108,2006-10-24
1108,2007-09-26
1108,2007-11-11
1109,2006-03-04
1109,2006-04-07
1109,2006-06-02
1109,2006-07-25
1109,2006-10-11
1109,2007-01-24
1109,2007-04-24
1109,2007-10-25
1110,2006-03-04
1110,2006-03-16
1110,2006-03-31
1110,2006-04-13
1110,2006-04-28
1110,2006-05-13
1110,2006-06-02
1110,2006-06-17
1111,2006-03-05
1111,2006-04-09
1111,2006-06-18
1111,2006-07-30
1111,2006-10-28
1111,2007-08-05
1112,2006-03-05
1112,2006-09-06
1113,2006-03-05
1113,2006-03-13
1113,2006-03-20
1113,2006-03-27
1113,2006-04-03
1113,2006-04-10
1114,2006-03-05
1115,2006-03-06
1115,2006-04-02
1115,2006-04-28
1115,2006-06-06
1115,2006-07-26
1115,2006-09-27
1115,2006-11-08
1115,2006-12-06
1115,2006-12-29
1115,2007-01-15
1115,2007-02-07
1115,2007-03-28
1115,2007-04-11
1115,2007-05-01
1115,2007-05-31
1115,2007-06-14
1115,2007-06-29
1115,2007-08-01
1115,2007-09-14
1115,2007-12-17
1116,2006-03-06
1116,2006-04-18
1117,2006-03-06
1118,2006-03-06
1118,2006-03-28
1118,2006-04-26
1118,2006-05-23
1118,2006-08-11
1118,2006-10-06
1118,2006-11-18
1118,2007-01-20
1118,2007-04-18
1118,2007-06-14
1118,2007-10-17
1119,2006-03-06
1119,2006-06-10
1119,2006-08-16
1119,2007-04-16
1120,2006-03-06
1121,2006-03-07
1121,2006-07-18
1121,2006-11-21
1122,2006-03-07
1123,2006-03-07
1123,2006-05-16
1123,2006-05-23
1124,2006-03-07
1124,2006-04-09
1124,2006-04-23
1124,2006-06-28
1124,2006-08-09
1124,2006-10-04
1124,2006-12-28
1124,2007-03-08
1124,2007-05-02
1124,2007-06-27
1124,2007-09-04
1124,2007-11-24
1125,2006-03-07
1125,2006-03-15
1125,2006-03-22
1125,2006-04-05
1126,2006-03-07
1127,2006-03-07
1127,2006-03-27
1127,2006-04-11
1127,2006-05-04
1127,2007-01-29
1127,2007-02-13
1127,2007-02-26
1127,2007-03-14
1127,2007-04-20
1127,2007-05-07
1127,2007-05-21
1127,2007-06-12
1127,2007-06-26
1127,2007-09-10
1127,2007-10-15
1127,2007-10-30
1127,2007-11-21
1127,2007-12-18
1128,2006-03-07
1128,2006-03-13
1128,2006-03-20
1128,2006-03-28
1128,2006-04-22
1128,2006-05-03
1128,2006-05-09
1128,2006-05-16
1128,2006-06-12
1128,2006-06-20
1128,2006-06-27
1128,2006-08-29
1128,2006-09-12
1128,2007-07-24
1129,2006-03-07
1129,2006-03-28
1129,2006-04-12
1129,2006-05-05
1129,2006-05-16
1129,2006-06-06
1129,2006-07-14
1129,2006-09-08
1130,2006-03-07
1131,2006-03-07
1132,2006-03-07
1132,2006-03-31
1132,2006-08-01
1132,2006-09-22
1132,2006-10-21
1132,2006-11-17
1132,2006-12-19
1132,2007-01-12
1132,2007-02-09
1132,2007-03-07
1132,2007-06-29
1132,2007-09-16
1132,2007-12-14
1133,2006-03-07
1133,2006-03-15
1133,2007-01-17
1133,2007-07-28
1133,2007-11-08
1133,2007-11-10
1134,2006-03-07
1134,2006-03-16
1135,2006-03-07
1135,2006-03-28
1136,2006-03-07
1137,2006-03-07
1137,2006-04-11
1137,2006-05-23
1137,2006-06-27
1137,2006-08-30
1137,2006-10-11
1137,2006-11-21
1137,2007-01-03
1137,2007-02-28
1137,2007-04-04
1138,2006-03-07
1139,2006-03-07
1139,2006-03-15
1139,2006-03-23
1139,2006-04-04
1140,2006-03-07
1140,2006-06-25
1140,2006-07-20
1140,2006-08-26
1140,2006-10-12
1140,2006-12-22
1140,2006-12-24
1140,2007-02-09
1140,2007-06-23
1140,2007-07-20
1140,2007-08-22
1140,2007-09-29
1140,2007-12-05
1141,2006-03-07
1141,2006-03-21
1141,2006-03-27
1141,2006-04-03
1141,2006-04-11
1141,2006-04-27
1141,2006-05-16
1141,2006-05-30
1141,2006-06-08
1141,2006-06-13
1141,2006-06-20
1141,2006-06-28
1141,2006-07-03
1141,2006-07-20
1141,2006-07-24
1141,2006-08-10
1141,2006-08-22
1141,2006-09-06
1141,2006-09-14
1141,2006-09-18
1141,2006-09-22
1141,2006-09-27
1141,2006-09-30
1141,2006-10-08
1141,2006-10-13
1141,2006-10-20
1141,2006-10-30
1141,2006-11-08
1141,2006-11-27
1141,2006-12-08
1141,2006-12-11
1141,2006-12-20
1141,2006-12-30
1141,2007-01-09
1141,2007-01-13
1141,2007-01-23
1141,2007-02-02
1141,2007-03-06
1141,2007-03-19
1141,2007-04-24
1141,2007-05-02
1141,2007-05-09
1141,2007-05-21
1141,2007-06-06
1141,2007-06-18
1141,2007-06-27
1141,2007-07-04
1141,2007-07-22
1141,2007-07-30
1141,2007-08-08
1142,2006-03-08
1142,2006-03-15
1142,2006-03-30
1142,2006-05-10
1143,2006-03-08
1144,2006-03-08
1145,2006-03-08
1146,2006-03-08
1146,2006-03-15
1146,2006-03-24
1146,2006-03-25
1146,2006-03-30
1146,2006-04-08
1146,2006-04-13
1146,2006-04-20
1146,2006-04-27
1146,2006-05-04
1146,2006-05-11
1146,2006-05-19
1146,2006-05-25
1146,2006-05-31
1146,2006-06-08
1146,2006-06-15
1146,2006-06-22
1146,2006-06-30
1146,2006-07-07
1146,2006-07-14
1146,2006-07-21
1146,2006-07-28
1146,2006-08-04
1146,2006-08-06
1146,2006-08-10
1146,2006-08-18
1146,2006-08-25
1146,2006-09-01
1146,2006-09-08
1146,2006-09-15
1146,2006-09-22
1146,2006-09-30
1146,2006-10-06
1146,2006-10-13
1146,2006-10-20
1146,2006-10-27
1146,2006-11-03
1146,2006-11-10
1146,2006-11-17
1146,2006-11-24
1146,2006-12-01
1146,2006-12-08
1146,2006-12-15
1146,2006-12-22
1146,2006-12-24
1146,2006-12-29
1146,2007-01-06
1146,2007-01-12
1146,2007-01-19
1146,2007-01-26
1146,2007-02-02
1146,2007-06-13
1146,2007-06-23
1146,2007-06-29
1146,2007-07-06
1146,2007-07-13
1146,2007-07-20
1146,2007-07-28
1146,2007-08-04
1146,2007-08-10
1146,2007-08-17
1146,2007-08-25
1146,2007-09-01
1146,2007-09-07
1146,2007-09-11
1146,2007-09-14
1146,2007-09-21
1146,2007-09-28
1146,2007-10-05
1146,2007-10-12
1146,2007-10-19
1146,2007-10-27
1146,2007-10-30
1146,2007-11-03
1146,2007-11-10
1146,2007-11-17
1146,2007-11-30
1146,2007-12-07
1146,2007-12-14
1146,2007-12-21
1146,2007-12-28
1147,2006-03-08
1148,2006-03-08
1148,2006-09-27
1148,2007-01-06
1149,2006-03-08
1149,2006-04-14
1149,2006-06-08
1149,2006-07-26
1149,2006-09-08
1149,2006-10-13
1149,2006-11-24
1149,2007-01-23
1149,2007-03-02
1149,2007-03-06
1149,2007-03-31
1149,2007-05-26
1149,2007-07-31
1149,2007-10-04
1149,2007-11-17
1150,2006-03-08
1150,2006-04-20
1150,2006-07-12
1150,2006-08-25
1150,2006-10-03
1150,2006-10-19
1150,2006-11-10
1150,2006-12-05
1150,2007-01-11
1150,2007-02-14
1150,2007-04-12
1150,2007-05-11
1150,2007-07-18
1150,2007-08-21
1150,2007-09-22
1151,2006-03-08
1151,2006-05-03
1151,2006-07-13
1151,2006-08-25
1151,2006-10-18
1151,2006-12-20
1151,2007-01-16
1151,2007-03-08
1151,2007-04-04
1151,2007-05-15
1151,2007-06-09
1151,2007-07-11
1151,2007-08-25
1151,2007-09-26
1151,2007-10-16
1151,2007-11-07
1151,2007-11-21
1151,2007-12-18
1152,2006-03-08
1153,2006-03-08
1154,2006-03-08
1154,2006-03-29
1155,2006-03-08
1156,2006-03-08
1156,2006-03-10
1157,2006-03-08
1158,2006-03-08
1159,2006-03-08
1159,2006-03-15
1159,2006-04-25
1159,2007-08-27
1159,2007-09-11
1160,2006-03-08
1161,2006-03-08
1162,2006-03-09
1162,2006-03-31
1162,2006-04-14
1162,2006-05-04
1162,2006-05-20
1162,2006-06-22
1162,2006-08-17
1163,2006-03-09
1163,2006-06-27
1163,2006-07-19
1163,2006-09-29
1163,2006-11-29
1163,2007-01-23
1163,2007-02-07
1163,2007-04-03
1163,2007-07-04
1163,2007-08-30
1164,2006-03-09
1164,2006-04-13
1164,2006-05-05
1164,2006-06-02
1164,2006-06-30
1164,2006-08-04
1164,2006-09-29
1164,2006-10-27
1164,2006-12-01
1164,2007-01-19
1164,2007-03-08
1164,2007-04-20
1164,2007-06-08
1164,2007-10-12
1164,2007-12-07
1165,2006-03-09
1165,2006-05-10
1165,2006-06-21
1165,2006-07-14
1165,2006-07-25
1165,2006-08-24
1165,2007-06-26
1165,2007-10-18
1166,2006-03-09
1167,2006-03-09
1167,2006-05-06
1167,2006-08-04
1167,2007-03-07
1167,2007-04-13
1167,2007-07-26
1167,2007-09-17
1167,2007-10-02
1167,2007-10-29
1167,2007-12-07
1168,2006-03-09
1168,2006-04-06
1168,2007-04-15
1169,2006-03-09
1169,2006-10-10
1170,2006-03-09
1171,2006-03-09
1172,2006-03-09
1172,2006-03-18
1172,2006-03-31
1172,2006-04-13
1172,2006-04-27
1172,2006-05-19
1173,2006-03-09
1174,2006-03-09
1175,2006-03-09
1176,2006-03-09
1177,2006-03-09
1178,2006-03-09
1178,2006-08-29
1178,2006-10-23
1178,2007-02-07
1178,2007-08-28
1178,2007-11-05
1179,2006-03-09
1179,2006-06-09
1179,2006-10-06
1179,2007-12-05
1180,2006-03-09
1180,2006-03-23
1181,2006-03-09
1181,2006-05-24
1182,2006-03-09
1183,2006-03-09
1183,2006-04-13
1183,2006-05-23
1183,2006-06-07
1183,2006-06-19
1183,2006-10-18
1183,2006-10-27
1183,2006-11-03
1184,2006-03-09
1184,2006-04-20
1185,2006-03-10
1186,2006-03-10
1186,2006-04-21
1186,2006-06-15
1186,2006-07-13
1186,2006-09-15
1186,2006-11-23
1186,2007-01-12
1186,2007-02-23
1186,2007-02-27
1186,2007-04-03
1186,2007-05-05
1186,2007-07-25
1186,2007-09-07
1186,2007-11-09
1186,2007-12-04
1187,2006-03-10
1187,2006-03-22
1187,2006-05-10
1187,2006-09-26
1187,2006-10-29
1187,2007-03-10
1188,2006-03-10
1189,2006-03-10
1189,2007-01-26
1189,2007-04-18
1189,2007-12-18
1190,2006-03-10
1190,2006-04-29
1190,2006-09-30
1191,2006-03-10
1191,2006-03-17
1191,2006-03-25
1191,2006-04-03
1191,2006-04-25
1192,2006-03-10
1193,2006-03-10
1194,2006-03-10
1195,2006-03-10
1195,2006-03-18
1196,2006-03-10
1197,2006-03-10
1198,2006-03-10
1198,2006-04-26
1199,2006-03-10
1199,2006-03-24
1199,2006-05-10
1199,2006-10-13
1199,2007-01-17
1199,2007-02-04
1199,2007-02-27
1199,2007-04-18
1199,2007-05-08
1199,2007-05-10
1199,2007-06-20
1199,2007-09-05
1199,2007-09-20
1199,2007-10-30
1200,2006-03-10
1200,2006-06-17
1201,2006-03-10
1202,2006-03-10
1202,2006-06-14
1202,2006-06-22
1203,2006-03-11
1203,2006-04-08
1203,2006-05-13
1203,2006-07-01
1203,2006-08-26
1203,2006-09-02
1203,2006-09-09
1203,2006-09-16
1203,2006-09-23
1203,2006-10-07
1203,2006-10-14
1204,2006-03-11
1204,2006-03-28
1204,2006-04-19
1204,2006-05-05
1204,2006-07-07
1204,2006-08-01
1204,2006-10-17
1204,2006-11-14
1204,2006-11-28
1204,2006-12-20
1204,2007-02-24
1205,2006-03-11
1205,2006-04-05
1205,2006-05-12
1205,2006-06-09
1205,2006-07-13
1205,2006-07-14
1205,2006-08-25
1205,2006-09-29
1205,2006-10-31
1205,2006-12-14
1205,2007-01-19
1205,2007-02-14
1205,2007-03-06
1205,2007-04-04
1205,2007-05-04
1205,2007-05-25
1205,2007-06-01
1205,2007-06-21
1205,2007-06-27
1205,2007-07-07
1205,2007-07-26
1205,2007-08-04
1205,2007-08-07
1205,2007-08-22
1205,2007-09-28
1205,2007-10-02
1205,2007-10-16
1205,2007-11-01
1205,2007-11-06
1205,2007-12-05
1205,2007-12-06
1206,2006-03-11
1207,2006-03-11
1207,2006-05-01
1207,2006-06-13
1207,2006-07-17
1207,2006-08-23
1207,2006-10-03
1207,2006-11-20
1207,2006-12-28
1207,2007-01-24
1207,2007-03-11
1207,2007-04-10
1207,2007-05-23
1207,2007-06-25
1207,2007-07-30
1207,2007-08-22
1207,2007-09-24
1207,2007-10-24
1207,2007-12-17
1208,2006-03-11
1208,2006-03-24
1208,2006-04-11
1208,2006-05-10
1208,2006-07-01
1208,2006-11-28
1208,2006-12-21
1208,2007-01-11
1208,2007-01-23
1208,2007-02-20
1208,2007-06-02
1209,2006-03-11
1210,2006-03-11
1210,2006-03-15
1211,2006-03-11
1211,2006-03-28
1211,2006-07-07
1212,2006-03-11
1212,2006-03-27
1212,2006-04-18
1212,2006-05-01
1212,2006-05-17
1213,2006-03-11
1213,2006-06-15
1213,2006-08-01
1213,2006-09-26
1213,2006-12-12
1213,2007-02-06
1213,2007-04-03
1213,2007-05-24
1213,2007-08-02
1213,2007-10-11
1213,2007-12-27
1214,2006-03-11
1214,2006-03-18
1214,2006-03-25
1214,2006-04-05
1214,2006-04-11
1214,2006-04-16
1214,2006-04-28
1214,2006-05-06
1214,2006-05-17
1214,2006-05-30
1214,2006-06-03
1214,2006-06-13
1214,2006-07-05
1214,2006-07-12
1214,2006-07-21
1214,2006-07-29
1214,2006-08-10
1215,2006-03-11
1216,2006-03-12
1217,2006-03-12
1217,2006-03-30
1217,2006-07-05
1217,2006-08-31
1217,2006-09-06
1217,2006-11-08
1217,2006-11-20
1217,2006-11-25
1218,2006-03-12
1218,2006-04-25
1218,2006-05-21
1218,2006-06-12
1218,2006-08-21
1218,2006-09-22
1218,2006-10-20
1218,2006-12-29
1218,2007-01-26
1218,2007-04-03
1218,2007-04-23
1218,2007-05-16
1218,2007-07-09
1218,2007-10-17
1219,2006-03-12
1219,2006-03-28
1219,2006-05-09
1220,2006-03-12
1220,2006-10-26
1221,2006-03-12
1221,2006-04-02
1222,2006-03-12
1223,2006-03-12
1224,2006-03-12
1224,2006-04-18
1224,2006-05-07
1224,2006-06-05
1224,2006-09-08
1225,2006-03-13
1226,2006-03-13
1227,2006-03-13
1227,2006-04-26
1227,2006-07-13
1227,2006-09-18
1227,2006-12-16
1228,2006-03-13
1228,2006-03-20
1228,2006-03-23
1228,2006-03-29
1228,2006-04-04
1228,2006-04-14
1228,2006-05-01
1228,2006-05-15
1228,2006-05-29
1228,2006-06-13
1229,2006-03-13
1229,2006-04-10
1229,2007-01-29
1230,2006-03-13
1230,2007-03-04
1231,2006-03-13
1231,2006-03-21
1231,2006-03-29
1231,2006-04-27
1231,2006-05-09
1231,2006-05-19
1231,2006-06-01
1231,2006-07-05
1231,2006-07-14
1231,2006-09-28
1231,2006-12-20
1231,2007-01-09
1231,2007-03-06
1231,2007-03-19
1231,2007-04-04
1231,2007-04-19
1231,2007-05-30
1232,2006-03-13
1233,2006-03-13
1234,2006-03-13
1235,2006-03-13
1236,2006-03-13
1237,2006-03-13
1237,2006-04-04
1237,2006-08-07
1237,2006-09-07
1238,2006-03-14
1238,2006-05-19
1239,2006-03-14
1240,2006-03-14
1240,2006-06-09
1240,2007-03-02
1241,2006-03-14
1241,2006-03-17
1241,2006-04-30
1241,2007-03-03
1242,2006-03-14
1242,2006-05-31
1242,2006-06-01
1242,2006-09-07
1242,2006-11-11
1242,2007-02-08
1242,2007-04-21
1242,2007-08-01
1242,2007-10-16
1243,2006-03-14
1243,2006-03-28
1243,2006-06-15
1244,2006-03-14
1245,2006-03-14
1246,2006-03-14
1247,2006-03-14
1248,2006-03-14
1249,2006-03-14
1250,2006-03-14
1250,2006-10-19
1250,2007-05-15
1251,2006-03-14
1251,2006-03-22
1251,2006-04-04
1251,2006-06-27
1251,2006-09-13
1251,2006-10-04
1251,2006-10-27
1251,2006-11-07
1251,2006-11-29
1251,2007-01-03
1251,2007-01-16
1251,2007-02-13
1251,2007-03-07
1251,2007-09-20
1251,2007-10-10
1252,2006-03-15
1252,2006-04-06
1253,2006-03-15
1253,2006-03-21
1254,2006-03-15
1254,2006-03-31
1255,2006-03-15
1256,2006-03-15
1256,2006-03-30
1256,2006-04-16
1256,2006-05-13
1256,2006-06-02
1256,2006-06-16
1256,2006-09-17
1256,2007-01-09
1256,2007-02-08
1257,2006-03-15
1257,2006-05-11
1258,2006-03-15
1258,2006-03-21
1258,2006-03-28
1258,2006-04-12
1258,2006-04-22
1258,2006-05-05
1258,2006-05-13
1258,2006-06-08
1258,2006-06-16
1258,2006-07-12
1258,2006-07-19
1258,2006-08-15
1258,2006-08-25
1258,2006-09-06
1258,2006-09-15
1258,2006-10-13
1258,2006-11-14
1258,2007-02-16
1258,2007-02-23
1258,2007-04-14
1258,2007-05-15
1258,2007-08-15
1259,2006-03-15
1259,2006-03-28
1259,2006-04-12
1259,2006-04-26
1259,2006-05-05
1259,2006-05-17
1259,2006-05-24
1259,2006-06-07
1259,2006-06-16
1259,2006-06-23
1259,2006-07-05
1259,2006-07-13
1259,2006-07-25
1259,2006-08-03
1259,2006-08-10
1259,2006-08-17
1259,2006-08-30
1259,2006-09-07
1259,2006-09-27
1259,2006-10-11
1259,2006-10-26
1259,2006-11-21
1259,2006-12-05
1259,2006-12-19
1259,2007-01-03
1259,2007-01-16
1259,2007-01-30
1259,2007-02-13
1259,2007-02-27
1259,2007-03-13
1259,2007-03-27
1259,2007-04-17
1259,2007-05-08
1259,2007-05-22
1259,2007-06-13
1259,2007-06-28
1259,2007-07-11
1259,2007-07-24
1259,2007-08-08
1259,2007-08-22
1259,2007-09-05
1259,2007-09-19
1259,2007-10-10
1259,2007-10-24
1259,2007-11-07
1259,2007-11-28
1259,2007-12-12
1260,2006-03-15
1260,2006-11-15
1260,2007-04-25
1260,2007-11-14
1261,2006-03-15
1261,2006-04-05
1261,2006-08-01
1261,2007-08-12
1261,2007-09-15
1262,2006-03-15
1262,2007-03-21
1262,2007-06-21
1262,2007-07-25
1262,2007-10-03
1263,2006-03-15
1263,2006-06-11
1264,2006-03-15
1265,2006-03-15
1265,2006-09-12
1265,2006-10-06
1265,2006-10-19
1265,2006-11-15
1265,2006-11-30
1265,2006-12-21
1265,2007-01-19
1265,2007-02-09
1265,2007-02-27
1265,2007-03-21
1265,2007-04-06
1265,2007-05-09
1265,2007-06-01
1265,2007-06-20
1265,2007-07-28
1265,2007-08-22
1265,2007-09-11
1265,2007-10-05
1265,2007-11-01
1265,2007-11-21
1265,2007-12-15
1266,2006-03-15
1266,2006-09-13
1266,2007-03-13
1266,2007-05-05
1266,2007-05-21
1267,2006-03-15
1267,2006-04-06
1267,2006-04-26
1267,2006-05-13
1267,2006-06-07
1267,2006-07-04
1267,2006-07-30
1267,2006-08-29
1267,2006-10-20
1267,2006-11-08
1267,2007-01-12
1267,2007-02-23
1267,2007-05-04
1267,2007-05-08
1267,2007-07-10
1267,2007-10-12
1267,2007-10-23
1268,2006-03-15
1268,2006-04-05
1268,2006-05-03
1268,2006-05-23
1268,2006-06-14
1268,2006-07-11
1268,2006-08-30
1268,2006-09-22
1268,2006-10-24
1268,2006-11-29
1268,2006-12-22
1268,2007-01-26
1268,2007-02-16
1268,2007-03-16
1268,2007-04-04
1268,2007-05-08
1268,2007-06-01
1268,2007-07-04
1268,2007-08-28
1268,2007-09-21
1268,2007-11-13
1268,2007-12-11
1269,2006-03-15
1269,2007-04-13
1269,2007-06-19
1269,2007-08-20
1269,2007-08-28
1269,2007-10-16
1269,2007-12-13
1270,2006-03-15
1270,2006-04-27
1271,2006-03-15
1272,2006-03-15
1272,2006-06-13
1272,2006-09-06
1272,2006-11-16
1272,2007-02-06
1272,2007-04-10
1272,2007-06-05
1272,2007-07-24
1273,2006-03-15
1274,2006-03-15
1274,2006-03-24
1275,2006-03-15
1275,2006-03-30
1275,2006-04-14
1275,2006-04-27
1275,2006-05-12
1275,2006-05-26
1275,2006-06-09
1275,2006-07-27
1275,2006-08-25
1276,2006-03-16
1277,2006-03-16
1277,2006-03-22
1278,2006-03-16
1278,2006-04-04
1278,2006-05-18
1278,2006-07-11
1279,2006-03-16
1280,2006-03-16
1281,2006-03-16
1281,2007-01-09
1282,2006-03-16
1282,2006-03-24
1283,2006-03-16
1283,2006-03-31
1283,2006-04-26
1283,2006-05-31
1283,2006-07-12
1283,2006-09-02
1283,2006-09-27
1283,2006-11-08
1283,2006-12-13
1283,2007-01-24
1283,2007-02-15
1283,2007-03-22
1283,2007-04-24
1283,2007-05-31
1283,2007-07-07
1283,2007-08-30
1283,2007-09-25
1283,2007-10-19
1283,2007-11-28
1284,2006-03-16
1285,2006-03-16
1286,2006-03-16
1287,2006-03-16
1288,2006-03-16
1288,2006-05-03
1288,2006-07-18
1288,2006-11-09
1288,2007-02-09
1288,2007-04-11
1288,2007-06-08
1288,2007-08-07
1288,2007-11-25
1289,2006-03-16
1289,2006-04-24
1290,2006-03-16
1290,2006-03-18
1290,2006-03-19
1290,2006-03-28
1290,2006-08-08
1290,2006-09-22
1290,2006-11-01
1290,2007-02-26
1291,2006-03-16
1291,2006-09-14
1292,2006-03-16
1293,2006-03-16
1293,2006-03-23
1294,2006-03-16
1295,2006-03-16
1295,2006-09-11
1295,2007-01-02
1296,2006-03-16
1296,2006-03-23
1296,2006-03-30
1296,2006-04-21
1296,2006-04-27
1296,2006-05-04
1296,2006-05-11
1296,2006-05-18
1296,2006-06-01
1296,2006-06-08
1296,2006-06-15
1296,2006-06-22
1296,2006-07-13
1296,2006-07-18
1296,2006-08-01
1296,2006-08-27
1296,2006-09-06
1296,2006-09-14
1296,2006-09-20
1296,2006-10-20
1296,2006-11-07
1296,2006-11-18
1296,2006-11-30
1296,2006-12-08
1296,2007-02-01
1296,2007-03-29
1296,2007-08-05
1296,2007-10-02
1297,2006-03-17
1298,2006-03-17
1298,2006-04-05
1298,2006-04-20
1298,2006-05-10
1299,2006-03-17
1299,2006-04-26
1299,2006-07-13
1299,2006-11-23
1299,2007-05-10
1300,2006-03-17
1300,2006-04-03
1301,2006-03-17
1301,2006-05-23
1301,2006-10-10
1301,2007-05-08
1302,2006-03-17
1303,2006-03-17
1303,2006-03-23
1303,2006-03-31
1303,2006-04-27
1303,2006-05-11
1303,2006-05-20
1303,2006-05-27
1303,2006-11-14
1303,2006-11-24
1303,2006-12-02
1303,2007-01-31
1303,2007-09-18
1303,2007-09-28
1303,2007-10-03
1303,2007-10-11
1304,2006-03-17
1304,2006-06-08
1305,2006-03-17
1306,2006-03-17
1306,2006-04-04
1306,2006-05-21
1306,2006-07-12
1306,2006-07-21
1306,2006-08-07
1306,2006-08-25
1306,2006-09-03
1306,2006-09-10
1306,2006-09-23
1306,2006-10-07
1306,2006-10-28
1306,2006-12-01
1306,2006-12-14
1306,2006-12-29
1306,2007-01-13
1306,2007-01-27
1306,2007-02-10
1306,2007-02-24
1306,2007-03-10
1306,2007-03-24
1306,2007-04-14
1306,2007-04-29
1306,2007-06-08
1306,2007-07-07
1306,2007-07-25
1306,2007-08-03
1306,2007-08-11
1306,2007-08-30
1306,2007-09-28
1306,2007-10-19
1306,2007-11-09
1306,2007-11-24
1306,2007-12-15
1307,2006-03-17
1308,2006-03-17
1309,2006-03-17
1310,2006-03-17
1311,2006-03-17
1311,2006-03-25
1311,2006-04-12
1311,2006-04-29
1311,2006-05-10
1311,2006-05-16
1311,2006-05-31
1311,2006-06-13
1311,2006-06-27
1311,2006-07-07
1311,2006-07-13
1311,2006-09-08
1311,2006-09-14
1311,2006-09-20
1311,2006-09-26
1311,2006-10-13
1311,2006-10-27
1311,2006-11-10
1311,2006-11-22
1311,2006-11-25
1311,2006-12-05
1311,2006-12-29
1311,2007-01-05
1311,2007-01-16
1311,2007-01-27
1311,2007-02-06
1311,2007-04-07
1311,2007-04-21
1311,2007-05-12
1311,2007-09-22
1311,2007-09-25
1311,2007-10-23
1311,2007-11-16
1311,2007-11-17
1311,2007-12-05
1311,2007-12-07
1312,2006-03-17
1313,2006-03-17
1313,2006-04-19
1314,2006-03-17
1315,2006-03-17
1315,2006-07-22
1315,2006-08-01
1315,2006-09-02
1315,2006-09-22
1315,2006-10-18
1315,2006-11-15
1315,2006-12-07
1315,2006-12-30
1315,2007-02-03
1315,2007-02-27
1315,2007-03-24
1315,2007-03-28
1315,2007-05-02
1315,2007-05-22
1315,2007-06-19
1315,2007-06-29
1315,2007-07-26
1315,2007-08-31
1315,2007-10-04
1315,2007-10-31
1315,2007-11-27
1316,2006-03-17
1316,2006-07-07
1316,2006-09-19
1316,2006-10-28
1316,2006-12-13
1316,2007-02-06
1316,2007-04-27
1316,2007-06-22
1316,2007-09-04
1316,2007-10-30
1316,2007-12-19
1317,2006-03-17
1318,2006-03-17
1318,2006-03-30
1318,2006-04-19
1318,2006-05-05
1318,2006-05-27
1318,2006-06-21
1318,2006-07-29
1318,2006-08-18
1318,2006-09-15
1318,2006-10-21
1318,2006-11-24
1318,2007-05-12
1318,2007-06-15
1319,2006-03-18
1319,2006-03-29
1319,2006-05-02
1319,2006-06-21
1319,2006-07-10
1319,2006-08-22
1319,2006-08-29
1319,2006-09-07
1319,2006-09-18
1319,2006-09-27
1319,2006-10-23
1319,2006-11-29
1319,2006-12-26
1319,2007-01-09
1319,2007-01-18
1319,2007-02-05
1319,2007-02-26
1319,2007-03-14
1319,2007-04-23
1319,2007-05-03
1319,2007-05-10
1319,2007-05-29
1319,2007-06-14
1319,2007-06-26
1319,2007-07-17
1319,2007-08-17
1319,2007-09-06
1319,2007-10-08
1319,2007-10-17
1319,2007-11-12
1319,2007-12-03
1320,2006-03-18
1320,2006-05-06
1320,2006-07-13
1320,2006-09-05
1320,2006-11-07
1320,2007-01-04
1320,2007-02-28
1320,2007-04-11
1320,2007-06-07
1320,2007-08-01
1320,2007-10-02
